,episode,cumulative reward
0,1,13.319181377533823
1,2,-1.873442530632019
2,3,6.990761756896973
3,4,17.084793090820312
4,5,27.657955169677734
5,6,20.24094581604004
6,7,32.250244140625
7,8,20.564353942871094
8,9,25.08722686767578
9,10,15.213736534118652
10,11,14.767691612243652
11,12,21.35820960998535
12,13,73.22305297851562
13,14,9.66547679901123
14,15,17.849218368530273
15,16,29.37672233581543
16,17,-1.5456159114837646
17,18,4.960966110229492
18,19,13.21389389038086
19,20,23.292272567749023
20,21,33.62044906616211
21,22,11.452872276306152
22,23,11.962616920471191
23,24,24.991615295410156
24,25,5.973873138427734
25,26,36.67464828491211
26,27,4.702047348022461
27,28,-1.9947097301483154
28,29,3.906217336654663
29,30,18.311532974243164
30,31,57.712425231933594
31,32,10.197247505187988
32,33,11.646759986877441
33,34,19.1536865234375
34,35,4.148284435272217
35,36,66.19163513183594
36,37,21.972742080688477
37,38,22.938478469848633
38,39,14.071969032287598
39,40,25.83443832397461
40,41,8.179149627685547
41,42,9.437859535217285
42,43,36.25629425048828
43,44,6.831349849700928
44,45,73.4289321899414
45,46,14.97389030456543
46,47,30.855857849121094
47,48,5.478068828582764
48,49,20.517131805419922
49,50,33.271141052246094
50,51,7.922885894775391
51,52,59.64845275878906
52,53,35.33615493774414
53,54,69.9555435180664
54,55,30.351058959960938
55,56,37.088478088378906
56,57,32.87881851196289
57,58,12.627111434936523
58,59,27.438922882080078
59,60,7.715468883514404
60,61,9.697382926940918
61,62,56.09745788574219
62,63,15.103170394897461
63,64,188.14437866210938
64,65,4.75040864944458
65,66,7.862110614776611
66,67,7.527333736419678
67,68,30.528547286987305
68,69,25.33643341064453
69,70,128.91407775878906
70,71,38.212989807128906
71,72,35.03263473510742
72,73,28.17754364013672
73,74,67.62383270263672
74,75,43.63834762573242
75,76,17.671873092651367
76,77,39.12060546875
77,78,58.72150802612305
78,79,13.931434631347656
79,80,53.968467712402344
80,81,117.02214813232422
81,82,7.9368133544921875
82,83,17.377628326416016
83,84,63.460365295410156
84,85,28.802494049072266
85,86,30.99591064453125
86,87,33.96684265136719
87,88,6.496556758880615
88,89,74.53490447998047
89,90,120.76165008544922
90,91,87.6905517578125
91,92,147.07574462890625
92,93,92.15071105957031
93,94,82.00790405273438
94,95,24.837480545043945
95,96,9.458029747009277
96,97,13.811245918273926
97,98,21.757049560546875
98,99,105.45004272460938
99,100,21.699581146240234
100,101,7.40615177154541
101,102,121.18431091308594
102,103,167.0239715576172
103,104,34.693634033203125
104,105,76.20965576171875
105,106,51.602394104003906
106,107,367.4504699707031
107,108,160.25364685058594
108,109,238.24391174316406
109,110,130.2982635498047
110,111,10.990936279296875
111,112,333.48297119140625
112,113,57.30501174926758
113,114,95.52029418945312
114,115,33.379737854003906
115,116,24.893596649169922
116,117,17.17620277404785
117,118,19.17573356628418
118,119,31.79386329650879
119,120,189.0747833251953
120,121,42.09941101074219
121,122,11.957978248596191
122,123,55.924644470214844
123,124,52.0775260925293
124,125,229.46530151367188
125,126,-292.31939697265625
126,127,-214.56362915039062
127,128,14.265470504760742
128,129,262.66259765625
129,130,104.18058013916016
130,131,168.33985900878906
131,132,216.37127685546875
132,133,23.679534912109375
133,134,-91.58975219726562
134,135,79.05142974853516
135,136,-445.522216796875
136,137,22.33144760131836
137,138,134.94952392578125
138,139,173.7914581298828
139,140,53.792686462402344
140,141,216.50303649902344
141,142,86.24055480957031
142,143,31.490005493164062
143,144,59.421016693115234
144,145,80.23019409179688
145,146,72.32574462890625
146,147,472.6622619628906
147,148,232.22889709472656
148,149,147.40611267089844
149,150,42.27354049682617
150,151,44.852813720703125
151,152,280.32037353515625
152,153,263.70947265625
153,154,51.46757125854492
154,155,93.56303405761719
155,156,344.2870178222656
156,157,140.91433715820312
157,158,223.97525024414062
158,159,116.15030670166016
159,160,394.7064208984375
160,161,24.214216232299805
161,162,191.13909912109375
162,163,161.5023651123047
163,164,298.5519714355469
164,165,463.9520568847656
165,166,554.120361328125
166,167,62.82870864868164
167,168,177.4158935546875
168,169,119.98637390136719
169,170,132.05393981933594
170,171,463.6380310058594
171,172,352.72711181640625
172,173,198.98162841796875
173,174,477.3540954589844
174,175,60.02835464477539
175,176,660.884033203125
176,177,129.79966735839844
177,178,753.6968383789062
178,179,332.5278625488281
179,180,526.6527099609375
180,181,205.13941955566406
181,182,88.4520263671875
182,183,210.11643981933594
183,184,86.18661499023438
184,185,378.32525634765625
185,186,1427.6650390625
186,187,238.2281036376953
187,188,76.04684448242188
188,189,658.578369140625
189,190,136.72132873535156
190,191,905.3359375
191,192,298.30169677734375
192,193,355.5333251953125
193,194,-25.271564483642578
194,195,517.3125
195,196,188.56651306152344
196,197,849.65185546875
197,198,902.9237670898438
198,199,39.593360900878906
199,200,1005.0060424804688
200,201,715.8428344726562
201,202,50.7535400390625
202,203,245.51058959960938
203,204,125.4367446899414
204,205,528.1103515625
205,206,493.68475341796875
206,207,275.0143737792969
207,208,567.7473754882812
208,209,90.10469055175781
209,210,100.31083679199219
210,211,963.6237182617188
211,212,41.42641830444336
212,213,103.1465072631836
213,214,419.1744079589844
214,215,463.3114318847656
215,216,186.62554931640625
216,217,97.30536651611328
217,218,291.4665222167969
218,219,395.9977722167969
219,220,-27.453319549560547
220,221,-1309.1190185546875
221,222,182.37525939941406
222,223,52.83531188964844
223,224,1340.9595947265625
224,225,-34.36064147949219
225,226,895.52001953125
226,227,232.23277282714844
227,228,588.860107421875
228,229,622.4776611328125
229,230,43.28573989868164
230,231,306.3937072753906
231,232,878.8888549804688
232,233,317.5875244140625
233,234,450.6846923828125
234,235,51.838138580322266
235,236,1875.1051025390625
236,237,68.2635726928711
237,238,1532.7939453125
238,239,-120.44121551513672
239,240,111.56926727294922
240,241,58.566165924072266
241,242,1414.8258056640625
242,243,772.941650390625
243,244,1156.8878173828125
244,245,635.28173828125
245,246,1207.8656005859375
246,247,1547.8868408203125
247,248,-1082.8770751953125
248,249,766.3653564453125
249,250,352.7161560058594
250,251,129.74081420898438
251,252,1696.921142578125
252,253,549.6107177734375
253,254,2033.0533447265625
254,255,1120.3193359375
255,256,981.2929077148438
256,257,412.81494140625
257,258,464.4104919433594
258,259,735.9055786132812
259,260,269.196044921875
260,261,302.53265380859375
261,262,1748.24267578125
262,263,613.9339599609375
263,264,740.0494995117188
264,265,326.2257080078125
265,266,522.5973510742188
266,267,1086.8543701171875
267,268,2387.8115234375
268,269,386.2986145019531
269,270,447.0233459472656
270,271,780.8784790039062
271,272,1192.4053955078125
272,273,2084.285400390625
273,274,1899.413330078125
274,275,69.2156753540039
275,276,497.68206787109375
276,277,401.5474853515625
277,278,1983.571533203125
278,279,478.4590148925781
279,280,544.421875
280,281,32.59941101074219
281,282,2104.44091796875
282,283,1904.9178466796875
283,284,186.24378967285156
284,285,605.8497314453125
285,286,-3673.53076171875
286,287,166.24600219726562
287,288,2414.103271484375
288,289,1139.593505859375
289,290,119.40911102294922
290,291,369.7090759277344
291,292,-1667.4339599609375
292,293,-2586.24609375
293,294,-3757.59716796875
294,295,-2414.527099609375
295,296,593.7606811523438
296,297,161.42156982421875
297,298,3141.419189453125
298,299,401.8519287109375
299,300,38.39897537231445
300,301,2389.443359375
301,302,38.02921676635742
302,303,176.37965393066406
303,304,170.29470825195312
304,305,-3053.791748046875
305,306,1252.990234375
306,307,1441.1839599609375
307,308,2530.2216796875
308,309,1525.1932373046875
309,310,-3537.546875
310,311,995.6389770507812
311,312,2013.058837890625
312,313,-332.930419921875
313,314,-10193.3544921875
314,315,-1027.1744384765625
315,316,1052.6942138671875
316,317,292.6559753417969
317,318,476.3539123535156
